CO_ANO,CO_MES,nick,SG_UF_NCM,comex,KG_LIQUIDO,VL_FOB
2017,10,soja,BA,exp,321316222.0,157479207.79220778
2017,11,MAP_k,BA,imp,10020475.0,3597391.0
2017,11,MOP_k,BA,imp,28453702.0,7549857.0
2017,11,NPK_k,BA,imp,2480100.0,694471.0
2017,11,NP_k,BA,imp,962746.5392045922,1872534.0
2017,11,UREIA_k,BA,imp,6792664.0,1252018.0
2017,11,café,BA,exp,796216.0,2690709.090909091
2017,11,soja,BA,exp,171750559.0,84613648.05194806
2017,12,MAP_k,BA,imp,16829811.0,6037474.0
2017,12,MOP_k,BA,imp,64937772.0,17172224.0
2017,12,NP_k,BA,imp,958752.0449450572,1864591.0
2017,12,SAM_k,BA,imp,8151320.0,1145535.0
2017,12,UREIA_k,BA,imp,11155619.0,3009818.0
2017,12,café,BA,exp,975035.0,3452366.2337662335
2017,12,milho,BA,exp,21702900.0,4593687.012987013
2017,12,soja,BA,exp,141749248.0,69171071.42857143
2018,1,MAP_k,BA,imp,12137880.0,4972938.0
2018,1,MOP_k,BA,imp,32181898.0,8787952.0
2018,1,NPK_k,BA,imp,4443404.0,1222358.0
2018,1,UREIA_k,BA,imp,8084967.0,2096714.0
2018,1,café,BA,exp,1743210.0,5771307.692307692
2018,1,soja,BA,exp,11357360.0,5271735.897435897
2018,2,MAP_k,BA,imp,7528076.0,2954770.0
2018,2,MOP_k,BA,imp,12014476.0,3252458.0
2018,2,UREIA_k,BA,imp,14470000.0,2972680.0
2018,2,café,BA,exp,1672795.0,5370683.333333333
2018,2,soja,BA,exp,29507738.0,14418898.717948718
2018,3,MAP_k,BA,imp,1480000.0,913423.0
2018,3,MOP_k,BA,imp,5006521.0,1320802.0
2018,3,NP_k,BA,imp,1503521.0,1129467.0
2018,3,UREIA_k,BA,imp,4410420.0,1085664.0
2018,3,café,BA,exp,726950.0,2285146.153846154
2018,3,soja,BA,exp,190775222.0,97862235.89743589
2018,4,MAP_k,BA,imp,4848300.0,1941925.0
2018,4,MOP_k,BA,imp,25382002.0,6281045.0
2018,4,NP_k,BA,imp,2486582.2893998353,3376981.0
2018,4,café,BA,exp,1039680.0,3211543.5897435895
2018,4,soja,BA,exp,233949677.0,123023233.33333331
2018,5,MAP_k,BA,imp,7234184.0,3433922.0
2018,5,MOP_k,BA,imp,5239451.0,1274200.0
2018,5,NPK_k,BA,imp,1575000.0,474818.0
2018,5,café,BA,exp,358280.0,1087369.2307692308
2018,5,soja,BA,exp,385286089.0,203378632.05128205
2018,6,MAP_k,BA,imp,4589801.0,2210698.0
2018,6,MOP_k,BA,imp,3250000.0,944885.0
2018,6,NPK_k,BA,imp,10545970.0,2762701.0
2018,6,SAM_k,BA,imp,3283305.0,433456.0
2018,6,UREIA_k,BA,imp,7600558.0,1964485.0
2018,6,café,BA,exp,1135015.0,3445557.692307692
2018,6,soja,BA,exp,233778392.0,121452528.2051282
2018,7,MAP_k,BA,imp,44065107.0,18126437.0
2018,7,MOP_k,BA,imp,94528086.0,26805611.0
2018,7,NPK_k,BA,imp,1901342.0,554511.0
2018,7,NP_k,BA,imp,994900.4178617202,2260078.0
2018,7,SAM_k,BA,imp,10898417.0,1415926.0
2018,7,UREIA_k,BA,imp,3173352.0,810363.0
2018,7,café,BA,exp,175260.0,542364.1025641026
2018,7,soja,BA,exp,515603399.0,262918106.41025645
2018,8,MAP_k,BA,imp,25982105.0,10812943.0
2018,8,MOP_k,BA,imp,74571974.0,21758622.0
2018,8,NPK_k,BA,imp,5632602.0,1052683.0
2018,8,SAM_k,BA,imp,2029677.0,358187.0
2018,8,UREIA_k,BA,imp,16538219.0,4409368.0
2018,8,café,BA,exp,338400.0,1051024.358974359
2018,8,soja,BA,exp,533921849.0,269361821.7948718
2018,9,MAP_k,BA,imp,22888696.0,10068367.0
2018,9,MOP_k,BA,imp,118035657.0,35175911.0
2018,9,NPK_k,BA,imp,5253511.0,1013722.0
2018,9,NP_k,BA,imp,5005173.0,3776513.0
2018,9,SAM_k,BA,imp,13998700.0,1854203.0
2018,9,UREIA_k,BA,imp,8404839.0,2124906.0
2018,9,café,BA,exp,49860.0,155798.71794871794
2018,9,soja,BA,exp,312900272.0,155755620.5128205
2018,10,MAP_k,BA,imp,12364000.0,6266324.0
2018,10,MOP_k,BA,imp,21345601.0,6616792.0
2018,10,SAM_k,BA,imp,1425706.0,258560.0
2018,10,UREIA_k,BA,imp,7808933.0,2263819.0
2018,10,café,BA,exp,251855.0,852144.8717948718
2018,10,soja,BA,exp,518043618.0,258181711.53846157
2018,11,MAP_k,BA,imp,26322025.0,11575279.0
2018,11,MOP_k,BA,imp,116173950.0,36887288.0
2018,11,NPK_k,BA,imp,2287921.0,688735.0
2018,11,SAM_k,BA,imp,2665818.0,524786.0
2018,11,UREIA_k,BA,imp,64606676.0,18476837.0
2018,11,café,BA,exp,1186000.0,3435824.358974359
2018,11,soja,BA,exp,553006053.0,275945326.9230769
2018,12,MAP_k,BA,imp,7893942.0,3512188.0
2018,12,MOP_k,BA,imp,35844049.0,11388661.0
2018,12,NPK_k,BA,imp,3005202.0,1040584.0
2018,12,SAM_k,BA,imp,7789706.0,1134354.0
2018,12,UREIA_k,BA,imp,20309118.0,6353663.0
2018,12,café,BA,exp,3125990.0,9209635.897435898
2018,12,soja,BA,exp,493681704.0,247257771.79487178
2019,1,MAP_k,BA,imp,33572028.0,14541200.0
2019,1,MOP_k,BA,imp,51351080.0,16835143.0
2019,1,NPK_k,BA,imp,3500000.0,1231327.0
2019,1,NP_k,BA,imp,8601308.0,6024819.0
2019,1,SAM_k,BA,imp,5000002.0,658256.0
2019,1,UREIA_k,BA,imp,2000000.0,583456.0
2019,1,café,BA,exp,1572070.0,4902520.0
2019,1,soja,BA,exp,160792401.0,78954762.5
2019,2,MAP_k,BA,imp,2816000.0,1414435.0
2019,2,MOP_k,BA,imp,31533719.0,10168757.0
2019,2,NP_k,BA,imp,1015207.0,541067.0
2019,2,UREIA_k,BA,imp,2000000.0,640092.0
2019,2,café,BA,exp,542560.0,1689372.5
2019,2,soja,BA,exp,71483947.0,34675133.75
2019,3,MAP_k,BA,imp,5473738.0,2374931.0
2019,3,MOP_k,BA,imp,36167014.0,11716948.0
2019,3,NPK_k,BA,imp,2127012.0,710719.0
2019,3,SAM_k,BA,imp,12002927.0,1840416.0
2019,3,café,BA,exp,361390.0,998135.0
2019,3,soja,BA,exp,99626907.0,43956075.0
2019,4,MAP_k,BA,imp,9100000.0,3806632.0
2019,4,MOP_k,BA,imp,22930000.0,7797419.0
2019,4,NPK_k,BA,imp,2000000.0,638890.0
2019,4,SAM_k,BA,imp,8960581.0,1205547.0
2019,4,café,BA,exp,430400.0,1335788.75
2019,4,soja,BA,exp,209978382.0,92212727.5
2019,5,MAP_k,BA,imp,6850000.0,3035454.0
2019,5,MOP_k,BA,imp,32645088.0,10843432.0
2019,5,NPK_k,BA,imp,4000000.0,1248855.0
2019,5,NP_k,BA,imp,5049500.0,3848588.0
2019,5,SAM_k,BA,imp,9368820.0,1275687.0
2019,5,UREIA_k,BA,imp,3000000.0,851410.0
2019,5,café,BA,exp,200040.0,674685.0
2019,5,soja,BA,exp,394153946.0,171533971.25
2019,6,MAP_k,BA,imp,32222298.0,12927687.0
2019,6,MOP_k,BA,imp,13650000.0,4698910.0
2019,6,SAM_k,BA,imp,7450000.0,1036894.0
2019,6,UREIA_k,BA,imp,7000000.0,1787005.0
2019,6,café,BA,exp,19200.0,57600.0
2019,6,soja,BA,exp,233883075.0,98160346.25
2019,7,MAP_k,BA,imp,39302000.0,14975770.0
2019,7,MOP_k,BA,imp,34355000.0,11451143.0
2019,7,SAM_k,BA,imp,8450000.0,1376108.0
2019,7,UREIA_k,BA,imp,9045000.0,2306251.0
2019,7,café,BA,exp,273537.0,787435.0
2019,7,soja,BA,exp,219581341.0,94554890.0
2019,8,MAP_k,BA,imp,8980733.0,3743743.0
2019,8,MOP_k,BA,imp,53027320.0,17372308.0
2019,8,NP_k,BA,imp,1134946.730284805,2565019.0
2019,8,SAM_k,BA,imp,22800375.0,3038472.0
2019,8,UREIA_k,BA,imp,15599947.0,4184297.0
2019,8,café,BA,exp,924250.0,2604547.5
2019,8,soja,BA,exp,484777525.0,208972232.5
2019,9,MAP_k,BA,imp,25173500.0,9194369.0
2019,9,MOP_k,BA,imp,27600000.0,9221520.0
2019,9,NPK_k,BA,imp,2761750.0,864112.0
2019,9,UREIA_k,BA,imp,11875000.0,3433253.0
2019,9,café,BA,exp,96800.0,284697.5
2019,9,soja,BA,exp,528925612.0,230852947.5
2019,10,MAP_k,BA,imp,5788000.0,2258764.0
2019,10,MOP_k,BA,imp,38300350.0,12683859.0
2019,10,NPK_k,BA,imp,3399840.0,991600.0
2019,10,NP_k,BA,imp,144000.0,103354.0
2019,10,SAM_k,BA,imp,7450000.0,1126463.0
2019,10,UREIA_k,BA,imp,23767000.0,6551540.0
2019,10,café,BA,exp,1579155.0,5193735.0
2019,10,milho,BA,exp,3500019.0,685281.25
2019,10,soja,BA,exp,535572700.0,236462642.5
2019,11,MAP_k,BA,imp,41466393.0,14714972.0
2019,11,MOP_k,BA,imp,102762671.0,32962551.0
2019,11,SAM_k,BA,imp,27216752.0,4563831.0
2019,11,UREIA_k,BA,imp,30233000.0,8154149.0
2019,11,café,BA,exp,845018.0,2408098.75
2019,11,soja,BA,exp,292956753.0,133349050.0
2019,12,MAP_k,BA,imp,5500000.0,1736720.0
2019,12,MOP_k,BA,imp,42666000.0,13676438.0
2019,12,NPK_k,BA,imp,1805000.0,504137.0
2019,12,NP_k,BA,imp,982169.63349452,2218092.0
2019,12,SAM_k,BA,imp,2650000.0,326069.0
2019,12,UREIA_k,BA,imp,42160700.0,11241280.0
2019,12,café,BA,exp,905822.0,2752635.0
2019,12,soja,BA,exp,15196703.0,7031881.25
2020,1,MAP_k,BA,imp,30491786.0,9376281.0
2020,1,MOP_k,BA,imp,14020000.0,4245109.0
2020,1,NP_k,BA,imp,168000.0,117389.0
2020,1,SAM_k,BA,imp,13800000.0,1912040.0
2020,1,UREIA_k,BA,imp,31696000.0,8237032.0
2020,1,café,BA,exp,1251545.0,3668020.9876543204
2020,1,soja,BA,exp,21131163.0,9422583.950617284
2020,2,MAP_k,BA,imp,2148800.0,958607.0
2020,2,MOP_k,BA,imp,24200000.0,6587735.0
2020,2,NPK_k,BA,imp,4399679.0,1149196.0
2020,2,SAM_k,BA,imp,8200380.0,991905.0
2020,2,UREIA_k,BA,imp,18981700.0,4524807.0
2020,2,café,BA,exp,2152961.0,6395497.530864197
2020,2,soja,BA,exp,4044796.0,1703122.2222222222
2020,3,MAP_k,BA,imp,7548800.0,2783249.0
2020,3,MOP_k,BA,imp,4700000.0,1198641.0
2020,3,NP_k,BA,imp,759277.0272650471,1698265.0
2020,3,SAM_k,BA,imp,4000000.0,377138.0
2020,3,UREIA_k,BA,imp,1039400.0,326816.0
2020,3,café,BA,exp,3371403.0,9910527.160493825
2020,3,soja,BA,exp,180683032.0,75458877.77777778
2020,4,MAP_k,BA,imp,4942900.0,1591695.0
2020,4,MOP_k,BA,imp,3000000.0,808261.0
2020,4,SAM_k,BA,imp,6400000.0,865332.0
2020,4,UREIA_k,BA,imp,4750614.0,1109979.0
2020,4,café,BA,exp,3074681.0,9335249.382716049
2020,4,soja,BA,exp,402980980.0,168311279.01234567
2020,5,MAP_k,BA,imp,30273100.0,9671722.0
2020,5,MOP_k,BA,imp,7605000.0,1705024.0
2020,5,NPK_k,BA,imp,4400000.0,1081168.0
2020,5,UREIA_k,BA,imp,14571400.0,3466144.0
2020,5,café,BA,exp,1784358.0,5294743.209876543
2020,5,soja,BA,exp,321531666.0,132118607.40740742
2020,6,MAP_k,BA,imp,45374708.0,14621204.0
2020,6,MOP_k,BA,imp,59787000.0,13176198.0
2020,6,NPK_k,BA,imp,2071630.0,501066.0
2020,6,SAM_k,BA,imp,11725000.0,1456916.0
2020,6,UREIA_k,BA,imp,21006800.0,5026438.0
2020,6,café,BA,exp,562651.0,1648482.7160493827
2020,6,soja,BA,exp,408576381.0,169945120.98765433
2020,7,MAP_k,BA,imp,10544000.0,3611768.0
2020,7,MOP_k,BA,imp,31280000.0,7023736.0
2020,7,NP_k,BA,imp,1275901.6564651537,2870323.0
2020,7,SAM_k,BA,imp,8075470.0,1001638.0
2020,7,UREIA_k,BA,imp,9461570.0,2336622.0
2020,7,café,BA,exp,338496.0,1005170.3703703703
2020,7,soja,BA,exp,515595649.0,217119271.60493827
2020,8,MAP_k,BA,imp,10404010.0,3631207.0
2020,8,MOP_k,BA,imp,21776190.0,4631611.0
2020,8,NPK_k,BA,imp,6000000.0,1366216.0
2020,8,NP_k,BA,imp,1000000.0,559080.0
2020,8,SAM_k,BA,imp,8112844.0,870618.0
2020,8,UREIA_k,BA,imp,29400000.0,7114576.0
2020,8,café,BA,exp,26940.0,77137.03703703704
2020,8,soja,BA,exp,431317151.0,187727162.96296293
2020,9,MAP_k,BA,imp,16840385.0,5744321.0
2020,9,MOP_k,BA,imp,52045140.0,10851818.0
2020,9,NP_k,BA,imp,1184426.761835346,2650731.0
2020,9,SAM_k,BA,imp,7903660.0,795387.0
2020,9,UREIA_k,BA,imp,19876817.0,4683360.0
2020,9,soja,BA,exp,410360866.0,182038964.19753087
2020,10,MAP_k,BA,imp,2575200.0,1214049.0
2020,10,MOP_k,BA,imp,21793000.0,4591183.0
2020,10,NP_k,BA,imp,1200000.0,671127.0
2020,10,SAM_k,BA,imp,21472010.0,2543973.0
2020,10,UREIA_k,BA,imp,22850165.0,5753415.0
2020,10,café,BA,exp,19200.0,53276.54320987654
2020,10,soja,BA,exp,586289277.0,270715435.80246913
2020,11,MAP_k,BA,imp,26296040.0,8406220.0
2020,11,MOP_k,BA,imp,104027960.0,23236886.0
2020,11,SAM_k,BA,imp,16642390.0,2129086.0
2020,11,UREIA_k,BA,imp,64404000.0,15234123.0
2020,11,café,BA,exp,848925.0,2505793.8271604935
2020,11,milho,BA,exp,15211094.0,4329527.1604938265
2020,11,soja,BA,exp,407313682.0,191125332.0987654
2020,12,MAP_k,BA,imp,25162960.0,8558651.0
2020,12,MOP_k,BA,imp,15000000.0,3330208.0
2020,12,NPK_k,BA,imp,3304000.0,840235.0
2020,12,SAM_k,BA,imp,12600000.0,1499813.0
2020,12,UREIA_k,BA,imp,13047030.0,3056843.0
2020,12,café,BA,exp,158275.0,457680.2469135802
2020,12,milho,BA,exp,4581213.0,920483.950617284
2020,12,soja,BA,exp,70957268.0,30904955.555555552
2021,1,MAP_k,BA,imp,22662120.0,7759090.0
2021,1,MOP_k,BA,imp,25744000.0,5892656.0
2021,1,NPK_k,BA,imp,2000000.0,403709.0
2021,1,NP_k,BA,imp,843229.532950484,1969326.0
2021,1,SAM_k,BA,imp,32282007.0,3953036.0
2021,1,UREIA_k,BA,imp,26627540.0,6893440.0
2021,1,café,BA,exp,598342.0,1744377.6470588236
2021,2,MAP_k,BA,imp,10765000.0,4118605.0
2021,2,MOP_k,BA,imp,30459080.0,6986763.0
2021,2,NP_k,BA,imp,1501300.0,972810.0
2021,2,UREIA_k,BA,imp,6215310.0,1675210.0
2021,2,café,BA,exp,2733647.0,7932147.05882353
2021,2,soja,BA,exp,4852730.0,1863122.3529411769
2021,3,MAP_k,BA,imp,34419670.0,11244408.0
2021,3,MOP_k,BA,imp,62534550.0,13330763.0
2021,3,NPK_k,BA,imp,16055840.0,4046047.0
2021,3,NP_k,BA,imp,832542.0865570299,1944375.0
2021,3,SAM_k,BA,imp,27003316.0,3233481.0
2021,3,UREIA_k,BA,imp,41754050.0,10746333.0
2021,3,café,BA,exp,3154477.0,9229855.294117646
2021,3,soja,BA,exp,121442304.0,63499563.52941178
2021,4,MAP_k,BA,imp,18480294.0,7085495.0
2021,4,MOP_k,BA,imp,14326080.0,3289781.0
2021,4,NPK_k,BA,imp,5499982.0,1430910.0
2021,4,SAM_k,BA,imp,17962837.0,2231570.0
2021,4,UREIA_k,BA,imp,23962081.0,6436302.0
2021,4,café,BA,exp,1442930.0,4228342.352941177
2021,4,milho,BA,exp,6860125.0,1666209.411764706
2021,4,soja,BA,exp,450169846.0,225481789.41176468
2021,5,MAP_k,BA,imp,11997530.0,5296966.0
2021,5,MOP_k,BA,imp,17530560.0,3624491.0
2021,5,NPK_k,BA,imp,6141300.0,2146247.0
2021,5,NP_k,BA,imp,1364309.8102781447,1974536.0
2021,5,SAM_k,BA,imp,8408482.0,886112.0
2021,5,UREIA_k,BA,imp,30450702.0,10228075.0
2021,5,café,BA,exp,3278834.0,9595156.470588237
2021,5,soja,BA,exp,480418441.0,240962543.52941176
2021,6,MAP_k,BA,imp,11733980.0,6029480.0
2021,6,MOP_k,BA,imp,18017230.0,3838133.0
2021,6,NP_k,BA,imp,839970.5435194039,1938352.0
2021,6,SAM_k,BA,imp,2864410.0,378985.0
2021,6,UREIA_k,BA,imp,18678120.0,6906979.0
2021,6,café,BA,exp,2646844.0,8033557.647058824
2021,6,soja,BA,exp,529259821.0,297710035.2941176
2021,7,MAP_k,BA,imp,21281650.0,11588626.0
2021,7,MOP_k,BA,imp,30727000.0,7769528.0
2021,7,SAM_k,BA,imp,10915031.0,1569083.0
2021,7,UREIA_k,BA,imp,11937000.0,4445286.0
2021,7,café,BA,exp,2035699.0,6461425.882352941
2021,7,milho,BA,exp,32184936.0,9010876.470588235
2021,7,soja,BA,exp,449244651.0,242455141.17647058
2021,8,MAP_k,BA,imp,29352510.0,18175389.0
2021,8,MOP_k,BA,imp,37245000.0,10534905.0
2021,8,SAM_k,BA,imp,7900263.0,1348486.0
2021,8,UREIA_k,BA,imp,11865000.0,4615708.0
2021,8,café,BA,exp,2438810.0,7267523.529411765
2021,8,milho,BA,exp,27515528.0,8844136.470588235
2021,8,soja,BA,exp,309654307.0,172109731.7647059
2021,9,MAP_k,BA,imp,16144000.0,10069268.0
2021,9,MOP_k,BA,imp,44823530.0,15734098.0
2021,9,NP_k,BA,imp,1247737.1618551996,2356377.0
2021,9,SAM_k,BA,imp,13441785.0,2222777.0
2021,9,UREIA_k,BA,imp,8604800.0,3303504.0
2021,9,café,BA,exp,2608374.0,8761740.0
2021,9,milho,BA,exp,2998780.0,910217.6470588236
2021,9,soja,BA,exp,93403326.0,53568737.64705882
2021,10,MAP_k,BA,imp,20644261.0,9487690.0
2021,10,MOP_k,BA,imp,30380690.0,8655337.0
2021,10,NPK_k,BA,imp,7000000.0,1510019.0
2021,10,NP_k,BA,imp,336000.0,207032.0
2021,10,SAM_k,BA,imp,6250000.0,1003232.0
2021,10,UREIA_k,BA,imp,17851248.0,7432302.0
2021,10,café,BA,exp,359290.0,1369758.8235294118
2021,10,soja,BA,exp,156026255.0,93062841.17647058
2021,11,MAP_k,BA,imp,26993017.0,15982917.0
2021,11,MOP_k,BA,imp,96803720.0,30485922.0
2021,11,NPK_k,BA,imp,2763050.0,1140115.0
2021,11,NP_k,BA,imp,480000.0,423778.0
2021,11,café,BA,exp,1244936.0,4725947.05882353
2021,12,MAP_k,BA,imp,28213920.0,18235016.0
2021,12,MOP_k,BA,imp,51541887.0,24246865.0
2021,12,NP_k,BA,imp,1526550.9762249081,2648368.0
2021,12,SAM_k,BA,imp,18000000.0,2959316.0
2021,12,UREIA_k,BA,imp,6335000.0,2747685.0
2021,12,café,BA,exp,254225.0,824162.3529411764
2021,12,soja,BA,exp,131564773.0,75646500.0
2022,1,MAP_k,BA,imp,7602610.0,5687990.0
2022,1,MOP_k,BA,imp,74257790.0,40923980.0
2022,1,NPK_k,BA,imp,2200000.0,665430.0
2022,1,SAM_k,BA,imp,15900000.0,2452261.0
2022,1,UREIA_k,BA,imp,19004843.0,8382057.0
2022,1,café,BA,exp,623997.0,2205400.0
2022,1,soja,BA,exp,141274731.0,71755183.69565217
2022,2,MAP_k,BA,imp,3296000.0,2444004.0
2022,2,MOP_k,BA,imp,28116669.0,14150281.0
2022,2,NPK_k,BA,imp,7000000.0,2450253.0
2022,2,SAM_k,BA,imp,3598229.0,797927.0
2022,2,café,BA,exp,76700.0,308173.9130434783
2022,2,soja,BA,exp,63127606.0,35260853.26086956
2022,3,MAP_k,BA,imp,24498000.0,19163976.0
2022,3,MOP_k,BA,imp,60942901.0,27249965.0
2022,3,NP_k,BA,imp,6620500.0,6586516.0
2022,3,SAM_k,BA,imp,21071000.0,4402705.0
2022,3,UREIA_k,BA,imp,16501390.0,7972941.0
2022,3,café,BA,exp,905671.0,3100780.4347826084
2022,3,soja,BA,exp,47588788.0,27608567.391304348
2022,4,MAP_k,BA,imp,28783450.0,25077996.0
2022,4,MOP_k,BA,imp,53101926.0,31821489.0
2022,4,NPK_k,BA,imp,7063000.0,3426244.0
2022,4,NP_k,BA,imp,961716.6198576116,2151541.0
2022,4,SAM_k,BA,imp,4000000.0,1480686.0
2022,4,UREIA_k,BA,imp,9185814.0,6879213.0
2022,4,café,BA,exp,86400.0,291111.95652173914
2022,5,MAP_k,BA,imp,47939520.0,37845826.0
2022,5,MOP_k,BA,imp,88811376.0,56146087.0
2022,5,NP_k,BA,imp,3973810.0,5243778.0
2022,5,SAM_k,BA,imp,26725120.0,7295928.0
2022,5,UREIA_k,BA,imp,46801060.0,26198982.0
2022,5,café,BA,exp,136512.0,399430.43478260865
2022,5,milho,BA,exp,60184838.0,23192789.13043478
2022,6,MAP_k,BA,imp,40190973.0,42107864.0
2022,6,MOP_k,BA,imp,80033240.0,40145195.0
2022,6,NPK_k,BA,imp,8650000.0,4589598.0
2022,6,SAM_k,BA,imp,35026280.0,11953643.0
2022,6,UREIA_k,BA,imp,8200000.0,4630790.0
2022,6,café,BA,exp,3796708.0,11228338.043478262
2022,6,soja,BA,exp,31234312.0,14963952.173913045
2022,7,MAP_k,BA,imp,7593010.0,7369786.0
2022,7,MOP_k,BA,imp,84173928.0,59435731.0
2022,7,NPK_k,BA,imp,6000000.0,3023407.0
2022,7,NP_k,BA,imp,3976350.0,5247134.0
2022,7,SAM_k,BA,imp,36300000.0,12499244.0
2022,7,UREIA_k,BA,imp,25900000.0,14340944.0
2022,7,café,BA,exp,744777.0,2584374.9999999995
2022,8,MAP_k,BA,imp,33506000.0,31585671.0
2022,8,MOP_k,BA,imp,51083060.0,37978376.0
2022,8,NPK_k,BA,imp,5440000.0,3409694.0
2022,8,NP_k,BA,imp,192000.0,289537.0
2022,8,SAM_k,BA,imp,8150000.0,3129405.0
2022,8,UREIA_k,BA,imp,13503460.0,7567778.0
2022,8,café,BA,exp,189593.0,552770.652173913
2022,8,milho,BA,exp,33015318.0,10361960.869565217
2022,9,MAP_k,BA,imp,22148442.0,24312108.0
2022,9,MOP_k,BA,imp,42864096.0,32555121.0
2022,9,NPK_k,BA,imp,4400000.0,2794927.0
2022,9,NP_k,BA,imp,4919900.0,6529235.0
2022,9,SAM_k,BA,imp,6295000.0,2192627.0
2022,9,UREIA_k,BA,imp,1700000.0,890800.0
2022,9,café,BA,exp,1474951.0,4748159.782608694
2022,9,milho,BA,exp,45852997.0,14312429.347826086
2022,10,MAP_k,BA,imp,5812086.0,4650087.0
2022,10,MOP_k,BA,imp,27228398.0,26509681.0
2022,10,NPK_k,BA,imp,3307776.0,1816053.0
2022,10,NP_k,BA,imp,600000.0,715581.0
2022,10,SAM_k,BA,imp,26300000.0,6787665.0
2022,10,UREIA_k,BA,imp,20400000.0,11219240.0
2022,10,café,BA,exp,1089785.0,3376656.5217391304
2022,10,milho,BA,exp,47600252.0,15105602.173913043
2022,10,soja,BA,exp,3780000.0,1587066.304347826
2022,11,MAP_k,BA,imp,13645400.0,11760691.0
2022,11,MOP_k,BA,imp,43310276.0,27227234.0
2022,11,NPK_k,BA,imp,6445386.0,2859071.0
2022,11,NP_k,BA,imp,75000.0,104871.0
2022,11,SAM_k,BA,imp,10814840.0,2586165.0
2022,11,UREIA_k,BA,imp,30117180.0,14073355.0
2022,11,café,BA,exp,2733085.0,9768755.43478261
2022,11,milho,BA,exp,46410711.0,15300850.0
2022,12,MAP_k,BA,imp,3178400.0,4673879.0
2022,12,MOP_k,BA,imp,19672792.0,12597957.0
2022,12,NPK_k,BA,imp,2806733.0,2317287.0
2022,12,SAM_k,BA,imp,38650000.0,9414475.0
2022,12,UREIA_k,BA,imp,2100000.0,1200767.0
2022,12,café,BA,exp,2054661.0,7106438.043478261
2022,12,milho,BA,exp,70758862.0,22290151.08695652
2023,1,MAP_k,BA,imp,16334503.0,12966516.0
2023,1,MOP_k,BA,imp,47831839.0,43540110.0
2023,1,NPK_k,BA,imp,1650000.0,1005881.0
2023,1,NP_k,BA,imp,7700000.0,2815120.0
2023,1,SAM_k,BA,imp,5650000.0,1490169.0
2023,1,UREIA_k,BA,imp,21715045.0,11875572.0
2023,1,café,BA,exp,2181229.0,7797486.458333334
2023,1,milho,BA,exp,164408995.0,48755370.833333336
2023,2,MAP_k,BA,imp,25901100.0,18758829.0
2023,2,MOP_k,BA,imp,14051459.0,7101802.0
2023,2,NPK_k,BA,imp,2205740.0,1095421.0
2023,2,SAM_k,BA,imp,3300000.0,989175.0
2023,2,café,BA,exp,1913862.0,6368089.583333334
2023,2,milho,BA,exp,123802895.0,38094708.333333336
2023,2,soja,BA,exp,69451240.0,41218196.875
2023,3,MAP_k,BA,imp,24218685.0,15902921.0
2023,3,MOP_k,BA,imp,5000000.0,2212500.0
2023,3,NPK_k,BA,imp,2296360.0,1161146.0
2023,3,NP_k,BA,imp,3503000.0,3663309.0
2023,3,SAM_k,BA,imp,41342560.0,9229443.0
2023,3,UREIA_k,BA,imp,31000000.0,11849302.0
2023,3,café,BA,exp,1960575.0,7136689.583333333
2023,3,milho,BA,exp,20385255.0,5809300.000000001
2023,3,soja,BA,exp,334133485.0,193739530.20833334
2023,4,MAP_k,BA,imp,22836578.0,16125544.0
2023,4,MOP_k,BA,imp,53518228.0,33619510.0
2023,4,NPK_k,BA,imp,5098860.0,2225625.0
2023,4,SAM_k,BA,imp,11800000.0,2416285.0
2023,4,UREIA_k,BA,imp,37325254.0,13344454.0
2023,4,café,BA,exp,784990.0,2839134.375
2023,4,soja,BA,exp,297717070.0,167148051.0416667
2023,5,MAP_k,BA,imp,8550923.0,6323304.0
2023,5,MOP_k,BA,imp,58814676.0,28755231.0
2023,5,NPK_k,BA,imp,7005723.0,3924256.0
2023,5,NP_k,BA,imp,96000.0,148145.0
2023,5,SAM_k,BA,imp,22605098.0,5900274.0
2023,5,café,BA,exp,1628605.0,6140750.0
2023,5,soja,BA,exp,429429015.0,241380398.95833334
2023,6,MAP_k,BA,imp,36008475.0,20740001.0
2023,6,MOP_k,BA,imp,63835431.0,20057873.0
2023,6,NP_k,BA,imp,1114800.0,995059.0
2023,6,SAM_k,BA,imp,60699616.0,10230049.0
2023,6,UREIA_k,BA,imp,37231377.0,11672190.0
2023,6,café,BA,exp,1064840.0,3847987.5
2023,6,soja,BA,exp,484002496.0,257228742.70833334
2023,7,MAP_k,BA,imp,26499722.0,13901169.0
2023,7,MOP_k,BA,imp,93727020.0,48247097.0
2023,7,NPK_k,BA,imp,9957260.0,3404818.0
2023,7,NP_k,BA,imp,1213124.2482542936,2737244.0
2023,7,SAM_k,BA,imp,26420845.0,4508239.0
2023,7,UREIA_k,BA,imp,3101138.0,1614319.0
2023,7,café,BA,exp,1801170.0,6106065.625
2023,7,soja,BA,exp,436985830.0,226544627.08333334
2023,8,MAP_k,BA,imp,16676671.0,9762386.0
2023,8,MOP_k,BA,imp,37734795.0,17315375.0
2023,8,NPK_k,BA,imp,2234700.0,889309.0
2023,8,SAM_k,BA,imp,4000000.0,931320.0
2023,8,UREIA_k,BA,imp,10500000.0,3098700.0
2023,8,café,BA,exp,3381876.0,10384672.916666666
