CO_ANO,CO_MES,KG_LIQUIDO,KG_LIQUIDO_pred_mm,KG_LIQUIDO_pred_s_mm,erro_mm,erro_s_mm,train_size_anos,ad
2007,8,53557361.0,58213561,62620730,4656200.0,9063369.0,5.0,1
2007,8,53557361.0,57891088,63464092,4333727.0,9906731.0,5.0,2
2007,8,53557361.0,60822722,60682063,7265361.0,7124702.0,5.0,5
2008,1,46410648.0,49772320,44668616,3361672.0,1742032.0,5.0,1
2008,1,46410648.0,43149520,47889064,3261128.0,1478416.0,5.0,3
2008,1,46410648.0,50923224,44403320,4512576.0,2007328.0,5.0,8
2008,6,48933900.0,55112461,52268698,6178561.0,3334798.0,5.0,1
2008,6,48933900.0,58204364,52072678,9270464.0,3138778.0,6.0,1
2008,6,48933900.0,52437109,55439722,3503209.0,6505822.0,5.0,6
2008,6,48933900.0,50715399,55425148,1781499.0,6491248.0,5.0,8
2016,5,85488183.0,72584456,52193725,12903727.0,33294458.0,5.0,1
2016,5,85488183.0,69217759,49499709,16270424.0,35988474.0,6.0,1
2016,5,85488183.0,72083673,48772387,13404510.0,36715796.0,7.0,1
2016,5,85488183.0,73472123,49520887,12016060.0,35967296.0,8.0,1
2016,5,85488183.0,70304528,48939060,15183655.0,36549123.0,9.0,1
2016,5,85488183.0,79245837,46288007,6242346.0,39200176.0,10.0,1
2016,5,85488183.0,84564150,45140993,924033.0,40347190.0,11.0,1
2016,5,85488183.0,76839562,46701091,8648621.0,38787092.0,12.0,1
2016,5,85488183.0,73000168,47893469,12488015.0,37594714.0,13.0,1
2016,5,85488183.0,55905415,55774948,29582768.0,29713235.0,5.0,8
2016,5,85488183.0,60712924,50890314,24775259.0,34597869.0,6.0,8
2016,5,85488183.0,56648008,46245951,28840175.0,39242232.0,7.0,8
2016,5,85488183.0,58024196,50049980,27463987.0,35438203.0,8.0,8
2016,5,85488183.0,66140725,49901073,19347458.0,35587110.0,9.0,8
2016,5,85488183.0,64089408,51218105,21398775.0,34270078.0,10.0,8
2016,5,85488183.0,55320645,50431901,30167538.0,35056282.0,11.0,8
2016,5,85488183.0,55267353,43277660,30220830.0,42210523.0,12.0,8
2016,5,85488183.0,60564414,51769003,24923769.0,33719180.0,13.0,8
2018,3,17337034.0,108795052,67553782,91458018.0,50216748.0,5.0,1
2018,3,17337034.0,84802011,66411619,67464977.0,49074585.0,6.0,1
2018,3,17337034.0,91648067,63930596,74311033.0,46593562.0,7.0,1
2018,3,17337034.0,97265307,69805489,79928273.0,52468455.0,8.0,1
2018,3,17337034.0,88542403,70997485,71205369.0,53660451.0,9.0,1
2018,3,17337034.0,95441752,69438523,78104718.0,52101489.0,10.0,1
2018,3,17337034.0,96107025,62470790,78769991.0,45133756.0,11.0,1
2018,3,17337034.0,95253924,67253140,77916890.0,49916106.0,12.0,1
2018,3,17337034.0,95812868,72258838,78475834.0,54921804.0,13.0,1
2018,3,17337034.0,92965888,69202028,75628854.0,51864994.0,14.0,1
2018,3,17337034.0,67238465,69964956,49901431.0,52627922.0,5.0,6
2018,3,17337034.0,72542576,63238812,55205542.0,45901778.0,6.0,6
2018,3,17337034.0,64113552,65662946,46776518.0,48325912.0,7.0,6
2018,3,17337034.0,67722823,66925078,50385789.0,49588044.0,8.0,6
2018,3,17337034.0,66774680,61930587,49437646.0,44593553.0,9.0,6
2018,3,17337034.0,76639511,66203536,59302477.0,48866502.0,10.0,6
2018,3,17337034.0,63071249,61732171,45734215.0,44395137.0,11.0,6
2018,3,17337034.0,58313211,68253961,40976177.0,50916927.0,12.0,6
2018,3,17337034.0,69522883,60517175,52185849.0,43180141.0,13.0,6
2018,3,17337034.0,66797078,72681053,49460044.0,55344019.0,14.0,6
2018,3,17337034.0,46444949,62049016,29107915.0,44711982.0,5.0,7
2018,3,17337034.0,44971024,63788176,27633990.0,46451142.0,6.0,7
2018,3,17337034.0,49056143,64302477,31719109.0,46965443.0,7.0,7
2018,3,17337034.0,51233969,65000892,33896935.0,47663858.0,8.0,7
2018,3,17337034.0,47815072,69225380,30478038.0,51888346.0,9.0,7
2018,3,17337034.0,49941128,67923420,32604094.0,50586386.0,10.0,7
2018,3,17337034.0,52351892,74094822,35014858.0,56757788.0,11.0,7
2018,3,17337034.0,52088133,64417771,34751099.0,47080737.0,12.0,7
2018,3,17337034.0,55652814,63870917,38315780.0,46533883.0,13.0,7
2018,3,17337034.0,55688780,70841167,38351746.0,53504133.0,14.0,7
2018,3,17337034.0,54055552,58553284,36718518.0,41216250.0,5.0,8
2018,3,17337034.0,61379511,75447961,44042477.0,58110927.0,6.0,8
2018,3,17337034.0,59695567,64113896,42358533.0,46776862.0,7.0,8
2018,3,17337034.0,59102988,71676504,41765954.0,54339470.0,8.0,8
2018,3,17337034.0,69754724,72415538,52417690.0,55078504.0,9.0,8
2018,3,17337034.0,57634910,65610845,40297876.0,48273811.0,10.0,8
2018,3,17337034.0,67128224,71085805,49791190.0,53748771.0,11.0,8
2018,3,17337034.0,64216467,66487382,46879433.0,49150348.0,12.0,8
2018,3,17337034.0,65971858,67444988,48634824.0,50107954.0,13.0,8
2018,3,17337034.0,69573708,73373587,52236674.0,56036553.0,14.0,8
2018,10,81927080.0,163535862,157860603,81608782.0,75933523.0,5.0,1
2018,10,81927080.0,168212713,154561880,86285633.0,72634800.0,6.0,1
2018,10,81927080.0,163641224,170860798,81714144.0,88933718.0,7.0,1
2018,10,81927080.0,172665977,157795280,90738897.0,75868200.0,8.0,1
2018,10,81927080.0,170378358,154948992,88451278.0,73021912.0,9.0,1
2018,10,81927080.0,168057571,173564355,86130491.0,91637275.0,10.0,1
2018,10,81927080.0,171073425,160804616,89146345.0,78877536.0,11.0,1
2018,10,81927080.0,161332299,165432386,79405219.0,83505306.0,12.0,1
2018,10,81927080.0,173740142,159829077,91813062.0,77901997.0,13.0,1
2018,10,81927080.0,164364420,149390964,82437340.0,67463884.0,14.0,1
2018,10,81927080.0,160503336,151760787,78576256.0,69833707.0,5.0,3
2018,10,81927080.0,166848857,160942460,84921777.0,79015380.0,6.0,3
2018,10,81927080.0,161508871,158697542,79581791.0,76770462.0,7.0,3
2018,10,81927080.0,157791914,167826267,75864834.0,85899187.0,8.0,3
2018,10,81927080.0,167862893,155987436,85935813.0,74060356.0,9.0,3
2018,10,81927080.0,168927180,153688478,87000100.0,71761398.0,10.0,3
2018,10,81927080.0,158105681,162630965,76178601.0,80703885.0,11.0,3
2018,10,81927080.0,173646387,163564074,91719307.0,81636994.0,12.0,3
2018,10,81927080.0,173308850,153641279,91381770.0,71714199.0,13.0,3
2018,10,81927080.0,166424274,176437948,84497194.0,94510868.0,14.0,3
2018,10,81927080.0,168704136,159961610,86777056.0,78034530.0,5.0,4
2018,10,81927080.0,166183451,154346091,84256371.0,72419011.0,6.0,4
2018,10,81927080.0,164177633,161586872,82250553.0,79659792.0,7.0,4
2018,10,81927080.0,159656511,150472072,77729431.0,68544992.0,8.0,4
2018,10,81927080.0,170883930,159554984,88956850.0,77627904.0,9.0,4
2018,10,81927080.0,158015308,178782028,76088228.0,96854948.0,10.0,4
2018,10,81927080.0,167874091,160920795,85947011.0,78993715.0,11.0,4
2018,10,81927080.0,169204450,145752335,87277370.0,63825255.0,12.0,4
2018,10,81927080.0,169167992,163539286,87240912.0,81612206.0,13.0,4
2018,10,81927080.0,169747829,167705958,87820749.0,85778878.0,14.0,4
2018,10,81927080.0,155332716,155747262,73405636.0,73820182.0,5.0,5
2018,10,81927080.0,151683692,150813152,69756612.0,68886072.0,6.0,5
2018,10,81927080.0,152964805,159878510,71037725.0,77951430.0,7.0,5
2018,10,81927080.0,156944665,156182681,75017585.0,74255601.0,8.0,5
2018,10,81927080.0,150186429,162151443,68259349.0,80224363.0,9.0,5
2018,10,81927080.0,160967127,162292179,79040047.0,80365099.0,10.0,5
2018,10,81927080.0,167521351,157946819,85594271.0,76019739.0,11.0,5
2018,10,81927080.0,169265383,164232598,87338303.0,82305518.0,12.0,5
2018,10,81927080.0,154987581,157372039,73060501.0,75444959.0,13.0,5
2018,10,81927080.0,163563261,150279079,81636181.0,68351999.0,14.0,5
2018,10,81927080.0,79894438,161863998,2032642.0,79936918.0,5.0,8
2018,10,81927080.0,73772413,168209895,8154667.0,86282815.0,6.0,8
2018,10,81927080.0,59109880,158855119,22817200.0,76928039.0,7.0,8
2018,10,81927080.0,70388283,157719689,11538797.0,75792609.0,8.0,8
2018,10,81927080.0,78563273,168899007,3363807.0,86971927.0,9.0,8
2018,10,81927080.0,91268392,160871339,9341312.0,78944259.0,10.0,8
2018,10,81927080.0,106825822,158124361,24898742.0,76197281.0,11.0,8
2018,10,81927080.0,100239553,158663644,18312473.0,76736564.0,12.0,8
2018,10,81927080.0,97160961,174261408,15233881.0,92334328.0,13.0,8
2018,10,81927080.0,83622210,158522691,1695130.0,76595611.0,14.0,8
2007,11,56522721.0,64477380,65874889,7954659.0,9352168.0,5.0,2
2007,11,56522721.0,69442821,61787135,12920100.0,5264414.0,5.0,3
2007,11,56522721.0,68032676,67772885,11509955.0,11250164.0,5.0,4
2007,11,56522721.0,65443324,66234480,8920603.0,9711759.0,5.0,5
2007,11,56522721.0,51566100,65550841,4956621.0,9028120.0,5.0,8
2018,4,44306118.0,92074307,43032805,47768189.0,1273313.0,5.0,2
2018,4,44306118.0,88454587,51532752,44148469.0,7226634.0,6.0,2
2018,4,44306118.0,89314191,53205407,45008073.0,8899289.0,7.0,2
2018,4,44306118.0,89457231,51971006,45151113.0,7664888.0,8.0,2
2018,4,44306118.0,86540889,46204521,42234771.0,1898403.0,9.0,2
2018,4,44306118.0,84787402,54511469,40481284.0,10205351.0,10.0,2
2018,4,44306118.0,84910444,55674290,40604326.0,11368172.0,11.0,2
2018,4,44306118.0,87074758,53392169,42768640.0,9086051.0,12.0,2
2018,4,44306118.0,82698925,55078116,38392807.0,10771998.0,13.0,2
2018,4,44306118.0,87580323,52642288,43274205.0,8336170.0,14.0,2
2018,4,44306118.0,28487383,44783609,15818735.0,477491.0,5.0,7
2018,4,44306118.0,32576226,45611452,11729892.0,1305334.0,6.0,7
2018,4,44306118.0,32818601,47811475,11487517.0,3505357.0,7.0,7
2018,4,44306118.0,34291910,53503407,10014208.0,9197289.0,8.0,7
2018,4,44306118.0,34811296,52529323,9494822.0,8223205.0,9.0,7
2018,4,44306118.0,30572509,49935412,13733609.0,5629294.0,10.0,7
2018,4,44306118.0,32357686,49010573,11948432.0,4704455.0,11.0,7
2018,4,44306118.0,33028003,51669476,11278115.0,7363358.0,12.0,7
2018,4,44306118.0,35879205,47116384,8426913.0,2810266.0,13.0,7
2018,4,44306118.0,36870657,47580095,7435461.0,3273977.0,14.0,7
2018,4,44306118.0,38976838,45523102,5329280.0,1216984.0,5.0,8
2018,4,44306118.0,34965381,51388794,9340737.0,7082676.0,6.0,8
2018,4,44306118.0,36616133,50485626,7689985.0,6179508.0,7.0,8
2018,4,44306118.0,35582477,49927508,8723641.0,5621390.0,8.0,8
2018,4,44306118.0,36792008,49661799,7514110.0,5355681.0,9.0,8
2018,4,44306118.0,38509371,48186279,5796747.0,3880161.0,10.0,8
2018,4,44306118.0,43126953,50543623,1179165.0,6237505.0,11.0,8
2018,4,44306118.0,42081956,52896552,2224162.0,8590434.0,12.0,8
2018,4,44306118.0,32876999,50396196,11429119.0,6090078.0,13.0,8
2018,4,44306118.0,37283585,47843937,7022533.0,3537819.0,14.0,8
2008,8,88526491.0,58807234,61044914,29719257.0,27481577.0,5.0,3
2008,8,88526491.0,56818858,61139371,31707633.0,27387120.0,6.0,3
2008,8,88526491.0,57338260,61545326,31188231.0,26981165.0,5.0,8
2018,5,15345995.0,102883281,61793280,87537286.0,46447285.0,5.0,3
2018,5,15345995.0,102243357,68408815,86897362.0,53062820.0,6.0,3
2018,5,15345995.0,107124466,69941451,91778471.0,54595456.0,7.0,3
2018,5,15345995.0,105015031,65531254,89669036.0,50185259.0,8.0,3
2018,5,15345995.0,94927861,70796890,79581866.0,55450895.0,9.0,3
2018,5,15345995.0,97014244,61598680,81668249.0,46252685.0,10.0,3
2018,5,15345995.0,106934917,65404233,91588922.0,50058238.0,11.0,3
2018,5,15345995.0,110161652,66019854,94815657.0,50673859.0,12.0,3
2018,5,15345995.0,105886401,67545060,90540406.0,52199065.0,13.0,3
2018,5,15345995.0,99634345,60927919,84288350.0,45581924.0,14.0,3
2018,5,15345995.0,65167325,62002255,49821330.0,46656260.0,5.0,8
2018,5,15345995.0,70041487,62801029,54695492.0,47455034.0,6.0,8
2018,5,15345995.0,64527468,72355346,49181473.0,57009351.0,7.0,8
2018,5,15345995.0,63601680,64304410,48255685.0,48958415.0,8.0,8
2018,5,15345995.0,61822857,61182263,46476862.0,45836268.0,9.0,8
2018,5,15345995.0,65996370,64714520,50650375.0,49368525.0,10.0,8
2018,5,15345995.0,64357438,64433731,49011443.0,49087736.0,11.0,8
2018,5,15345995.0,64462664,61381824,49116669.0,46035829.0,12.0,8
2018,5,15345995.0,62752507,63644868,47406512.0,48298873.0,13.0,8
2018,5,15345995.0,65481494,67253746,50135499.0,51907751.0,14.0,8
2007,9,50424205.0,83451495,61104491,33027290.0,10680286.0,5.0,4
2019,1,119568986.0,150661303,157052907,31092317.0,37483921.0,5.0,4
2019,1,119568986.0,139805925,160321220,20236939.0,40752234.0,6.0,4
2019,1,119568986.0,154162245,152836274,34593259.0,33267288.0,7.0,4
2019,1,119568986.0,153225821,151471707,33656835.0,31902721.0,8.0,4
2019,1,119568986.0,171552530,146376064,51983544.0,26807078.0,9.0,4
2019,1,119568986.0,164465366,152499685,44896380.0,32930699.0,10.0,4
2019,1,119568986.0,152938883,152719861,33369897.0,33150875.0,11.0,4
2019,1,119568986.0,155525814,153658245,35956828.0,34089259.0,12.0,4
2019,1,119568986.0,152793915,159897502,33224929.0,40328516.0,13.0,4
2019,1,119568986.0,165964675,164301372,46395689.0,44732386.0,14.0,4
2019,1,119568986.0,148412799,147388379,28843813.0,27819393.0,5.0,6
2019,1,119568986.0,160759138,163660529,41190152.0,44091543.0,6.0,6
2019,1,119568986.0,152156898,144683512,32587912.0,25114526.0,7.0,6
2019,1,119568986.0,148909574,157889456,29340588.0,38320470.0,8.0,6
2019,1,119568986.0,146374778,155866669,26805792.0,36297683.0,9.0,6
2019,1,119568986.0,158861482,149931061,39292496.0,30362075.0,10.0,6
2019,1,119568986.0,153613477,146781343,34044491.0,27212357.0,11.0,6
2019,1,119568986.0,169789394,168754319,50220408.0,49185333.0,12.0,6
2019,1,119568986.0,144077784,152408534,24508798.0,32839548.0,13.0,6
2019,1,119568986.0,154035866,160460280,34466880.0,40891294.0,14.0,6
2019,1,119568986.0,134805927,150029932,15236941.0,30460946.0,5.0,7
2019,1,119568986.0,137638680,155410369,18069694.0,35841383.0,6.0,7
2019,1,119568986.0,133608325,164869709,14039339.0,45300723.0,7.0,7
2019,1,119568986.0,126404426,157151148,6835440.0,37582162.0,8.0,7
2019,1,119568986.0,135666229,157357243,16097243.0,37788257.0,9.0,7
2019,1,119568986.0,142117448,158854084,22548462.0,39285098.0,10.0,7
2019,1,119568986.0,147988482,150289716,28419496.0,30720730.0,11.0,7
2019,1,119568986.0,147578219,146930867,28009233.0,27361881.0,12.0,7
2019,1,119568986.0,139450412,149589636,19881426.0,30020650.0,13.0,7
2019,1,119568986.0,134882613,151845787,15313627.0,32276801.0,14.0,7
2019,1,119568986.0,154188998,142749109,34620012.0,23180123.0,5.0,8
2019,1,119568986.0,141218392,149865737,21649406.0,30296751.0,6.0,8
2019,1,119568986.0,138563893,149628970,18994907.0,30059984.0,7.0,8
2019,1,119568986.0,137268748,147792479,17699762.0,28223493.0,8.0,8
2019,1,119568986.0,139007554,137977952,19438568.0,18408966.0,9.0,8
2019,1,119568986.0,125832520,162090705,6263534.0,42521719.0,10.0,8
2019,1,119568986.0,148352248,147709953,28783262.0,28140967.0,11.0,8
2019,1,119568986.0,148788423,147326566,29219437.0,27757580.0,12.0,8
2019,1,119568986.0,156164010,165629520,36595024.0,46060534.0,13.0,8
2019,1,119568986.0,132158346,146272055,12589360.0,26703069.0,14.0,8
2008,2,14695417.0,40683832,37119354,25988415.0,22423937.0,5.0,5
2008,2,14695417.0,40834651,40369157,26139234.0,25673740.0,5.0,6
2008,2,14695417.0,38580318,35977605,23884901.0,21282188.0,5.0,7
2008,2,14695417.0,43576832,36295627,28881415.0,21600210.0,5.0,8
2012,2,8694785.0,32400757,28948159,23705972.0,20253374.0,5.0,5
2012,2,8694785.0,31992609,32455812,23297824.0,23761027.0,6.0,5
2012,2,8694785.0,28618343,33211093,19923558.0,24516308.0,7.0,5
2012,2,8694785.0,24618906,26805882,15924121.0,18111097.0,8.0,5
2012,2,8694785.0,25088563,21713980,16393778.0,13019195.0,9.0,5
2012,2,8694785.0,24523733,27580020,15828948.0,18885235.0,5.0,6
2012,2,8694785.0,21978464,31834279,13283679.0,23139494.0,6.0,6
2012,2,8694785.0,20346770,37288207,11651985.0,28593422.0,7.0,6
2012,2,8694785.0,12337460,22921025,3642675.0,14226240.0,8.0,6
2012,2,8694785.0,13495901,25731577,4801116.0,17036792.0,9.0,6
2012,2,8694785.0,23326515,26706719,14631730.0,18011934.0,5.0,7
2012,2,8694785.0,19697474,30298798,11002689.0,21604013.0,6.0,7
2012,2,8694785.0,17928017,35048675,9233232.0,26353890.0,7.0,7
2012,2,8694785.0,11122923,26397489,2428138.0,17702704.0,8.0,7
2012,2,8694785.0,11492005,21764421,2797220.0,13069636.0,9.0,7
2012,2,8694785.0,23696690,32522939,15001905.0,23828154.0,5.0,8
2012,2,8694785.0,33379424,36316626,24684639.0,27621841.0,6.0,8
2012,2,8694785.0,33500997,35681322,24806212.0,26986537.0,7.0,8
2012,2,8694785.0,29437002,32609391,20742217.0,23914606.0,8.0,8
2013,2,12115066.0,26277369,24008568,14162303.0,11893502.0,5.0,5
2013,2,12115066.0,23421646,26865773,11306580.0,14750707.0,6.0,5
2013,2,12115066.0,29107319,28618349,16992253.0,16503283.0,7.0,5
2013,2,12115066.0,31262972,27457680,19147906.0,15342614.0,8.0,5
2013,2,12115066.0,24752406,25108226,12637340.0,12993160.0,9.0,5
2013,2,12115066.0,21789685,22937594,9674619.0,10822528.0,10.0,5
2013,2,12115066.0,18252245,23127710,6137179.0,11012644.0,5.0,6
2013,2,12115066.0,18837436,23263546,6722370.0,11148480.0,6.0,6
2013,2,12115066.0,20001210,28555955,7886144.0,16440889.0,7.0,6
2013,2,12115066.0,18182304,27000366,6067238.0,14885300.0,8.0,6
2013,2,12115066.0,20291777,22911727,8176711.0,10796661.0,9.0,6
2013,2,12115066.0,18603794,17543420,6488728.0,5428354.0,10.0,6
2013,2,12115066.0,20368726,28049895,8253660.0,15934829.0,5.0,7
2013,2,12115066.0,20081175,23898999,7966109.0,11783933.0,6.0,7
2013,2,12115066.0,15791835,22843114,3676769.0,10728048.0,7.0,7
2013,2,12115066.0,20583982,30710803,8468916.0,18595737.0,8.0,7
2013,2,12115066.0,18691961,23621461,6576895.0,11506395.0,9.0,7
2013,2,12115066.0,14798019,17869906,2682953.0,5754840.0,10.0,7
2013,2,12115066.0,23746078,23404893,11631012.0,11289827.0,5.0,8
2013,2,12115066.0,21890105,23526713,9775039.0,11411647.0,6.0,8
2013,2,12115066.0,20374256,25149810,8259190.0,13034744.0,7.0,8
2013,2,12115066.0,22088925,28838278,9973859.0,16723212.0,8.0,8
2013,2,12115066.0,26075012,24386403,13959946.0,12271337.0,9.0,8
2016,12,13723900.0,30010379,24959726,16286479.0,11235826.0,5.0,5
2016,12,13723900.0,37005142,31395570,23281242.0,17671670.0,6.0,5
2016,12,13723900.0,40569978,26365449,26846078.0,12641549.0,7.0,5
2016,12,13723900.0,38293432,33430876,24569532.0,19706976.0,8.0,5
2016,12,13723900.0,39079369,26222650,25355469.0,12498750.0,9.0,5
2016,12,13723900.0,35315851,22924816,21591951.0,9200916.0,10.0,5
2016,12,13723900.0,33560902,31684671,19837002.0,17960771.0,11.0,5
2016,12,13723900.0,34558824,28951683,20834924.0,15227783.0,12.0,5
2016,12,13723900.0,34575286,28846164,20851386.0,15122264.0,13.0,5
2016,12,13723900.0,39859192,32270922,26135292.0,18547022.0,14.0,5
2016,12,13723900.0,22614345,23905251,8890445.0,10181351.0,5.0,7
2016,12,13723900.0,22393818,29003315,8669918.0,15279415.0,6.0,7
2016,12,13723900.0,21231855,31169933,7507955.0,17446033.0,7.0,7
2016,12,13723900.0,19353711,32786019,5629811.0,19062119.0,8.0,7
2016,12,13723900.0,25035148,34467251,11311248.0,20743351.0,9.0,7
2016,12,13723900.0,23330376,29235127,9606476.0,15511227.0,10.0,7
2016,12,13723900.0,19320399,34955587,5596499.0,21231687.0,11.0,7
2016,12,13723900.0,25730165,35627671,12006265.0,21903771.0,12.0,7
2016,12,13723900.0,22500228,34593521,8776328.0,20869621.0,13.0,7
2016,12,13723900.0,36122781,29299733,22398881.0,15575833.0,5.0,8
2016,12,13723900.0,30985386,30574269,17261486.0,16850369.0,6.0,8
2016,12,13723900.0,29884574,27378816,16160674.0,13654916.0,7.0,8
2016,12,13723900.0,32602993,26874190,18879093.0,13150290.0,8.0,8
2016,12,13723900.0,30171667,36410081,16447767.0,22686181.0,9.0,8
2016,12,13723900.0,31332769,29360586,17608869.0,15636686.0,10.0,8
2016,12,13723900.0,35044190,32077096,21320290.0,18353196.0,11.0,8
2016,12,13723900.0,33663434,23472900,19939534.0,9749000.0,12.0,8
2016,12,13723900.0,30302014,29647528,16578114.0,15923628.0,13.0,8
2018,2,37623692.0,90684883,94071260,53061191.0,56447568.0,5.0,5
2018,2,37623692.0,82663130,85308653,45039438.0,47684961.0,6.0,5
2018,2,37623692.0,89899956,79973646,52276264.0,42349954.0,7.0,5
2018,2,37623692.0,83206571,82704276,45582879.0,45080584.0,8.0,5
2018,2,37623692.0,81086115,85176604,43462423.0,47552912.0,9.0,5
2018,2,37623692.0,90983286,77945565,53359594.0,40321873.0,10.0,5
2018,2,37623692.0,87891941,81381190,50268249.0,43757498.0,11.0,5
2018,2,37623692.0,82417770,84199021,44794078.0,46575329.0,12.0,5
2018,2,37623692.0,83769143,85642378,46145451.0,48018686.0,13.0,5
2018,2,37623692.0,84332805,84350990,46709113.0,46727298.0,14.0,5
2018,2,37623692.0,86893143,79281426,49269451.0,41657734.0,5.0,6
2018,2,37623692.0,84923101,84482814,47299409.0,46859122.0,6.0,6
2018,2,37623692.0,83290879,81203284,45667187.0,43579592.0,7.0,6
2018,2,37623692.0,87070171,78288763,49446479.0,40665071.0,8.0,6
2018,2,37623692.0,88243695,84419124,50620003.0,46795432.0,9.0,6
2018,2,37623692.0,87069884,80797168,49446192.0,43173476.0,10.0,6
2018,2,37623692.0,92036895,87205337,54413203.0,49581645.0,11.0,6
2018,2,37623692.0,86791357,81179084,49167665.0,43555392.0,12.0,6
2018,2,37623692.0,81034046,88218785,43410354.0,50595093.0,13.0,6
2018,2,37623692.0,82754266,78851022,45130574.0,41227330.0,14.0,6
2018,2,37623692.0,55750554,83343207,18126862.0,45719515.0,5.0,7
2018,2,37623692.0,54782628,84687886,17158936.0,47064194.0,6.0,7
2018,2,37623692.0,61609556,78555702,23985864.0,40932010.0,7.0,7
2018,2,37623692.0,63855924,76821621,26232232.0,39197929.0,8.0,7
2018,2,37623692.0,60141461,81278586,22517769.0,43654894.0,9.0,7
2018,2,37623692.0,59914495,86691806,22290803.0,49068114.0,10.0,7
2018,2,37623692.0,61134601,87794700,23510909.0,50171008.0,11.0,7
2018,2,37623692.0,64951965,83968668,27328273.0,46344976.0,12.0,7
2018,2,37623692.0,67360548,88962320,29736856.0,51338628.0,13.0,7
2018,2,37623692.0,71561119,89717325,33937427.0,52093633.0,14.0,7
2018,2,37623692.0,75305984,90151149,37682292.0,52527457.0,5.0,8
2018,2,37623692.0,86651906,85895752,49028214.0,48272060.0,6.0,8
2018,2,37623692.0,77966162,77100870,40342470.0,39477178.0,7.0,8
2018,2,37623692.0,75084319,87574539,37460627.0,49950847.0,8.0,8
2018,2,37623692.0,76433341,84564545,38809649.0,46940853.0,9.0,8
2018,2,37623692.0,95229656,85071854,57605964.0,47448162.0,10.0,8
2018,2,37623692.0,72117454,81334150,34493762.0,43710458.0,11.0,8
2018,2,37623692.0,80673252,81885889,43049560.0,44262197.0,12.0,8
2018,2,37623692.0,81802935,85101896,44179243.0,47478204.0,13.0,8
2018,2,37623692.0,74421783,81697105,36798091.0,44073413.0,14.0,8
2019,2,41055926.0,125674094,131816672,84618168.0,90760746.0,5.0,5
2019,2,41055926.0,143621039,139533343,102565113.0,98477417.0,6.0,5
2019,2,41055926.0,127237052,131270742,86181126.0,90214816.0,7.0,5
2019,2,41055926.0,142153385,134137465,101097459.0,93081539.0,8.0,5
2019,2,41055926.0,128840462,131449519,87784536.0,90393593.0,9.0,5
2019,2,41055926.0,140426272,132116159,99370346.0,91060233.0,10.0,5
2019,2,41055926.0,134773607,124585220,93717681.0,83529294.0,11.0,5
2019,2,41055926.0,139901149,128867483,98845223.0,87811557.0,12.0,5
2019,2,41055926.0,134251589,133683821,93195663.0,92627895.0,13.0,5
2019,2,41055926.0,130359918,135424717,89303992.0,94368791.0,14.0,5
2019,2,41055926.0,123235073,131822984,82179147.0,90767058.0,5.0,7
2019,2,41055926.0,122199911,128861560,81143985.0,87805634.0,6.0,7
2019,2,41055926.0,118271926,133827185,77216000.0,92771259.0,7.0,7
2019,2,41055926.0,108465268,134451472,67409342.0,93395546.0,8.0,7
2019,2,41055926.0,114268802,129753253,73212876.0,88697327.0,9.0,7
2019,2,41055926.0,126455515,129771189,85399589.0,88715263.0,10.0,7
2019,2,41055926.0,129792380,136407370,88736454.0,95351444.0,11.0,7
2019,2,41055926.0,124746986,126501506,83691060.0,85445580.0,12.0,7
2019,2,41055926.0,116295586,136192566,75239660.0,95136640.0,13.0,7
2019,2,41055926.0,120518403,141757518,79462477.0,100701592.0,14.0,7
2019,2,41055926.0,101823926,140166168,60768000.0,99110242.0,5.0,8
2019,2,41055926.0,102491788,130463922,61435862.0,89407996.0,6.0,8
2019,2,41055926.0,101772720,135947006,60716794.0,94891080.0,7.0,8
2019,2,41055926.0,95169510,130424529,54113584.0,89368603.0,8.0,8
2019,2,41055926.0,98433236,137070754,57377310.0,96014828.0,9.0,8
2019,2,41055926.0,104225046,127624745,63169120.0,86568819.0,10.0,8
2019,2,41055926.0,110444543,136389341,69388617.0,95333415.0,11.0,8
2019,2,41055926.0,111783688,133393173,70727762.0,92337247.0,12.0,8
2019,2,41055926.0,98648462,133122253,57592536.0,92066327.0,13.0,8
2019,2,41055926.0,100776132,122566820,59720206.0,81510894.0,14.0,8
2022,1,145246683.0,145050748,143222349,195935.0,2024334.0,5.0,5
2022,1,145246683.0,142025501,140955400,3221182.0,4291283.0,6.0,5
2022,1,145246683.0,141945728,142360648,3300955.0,2886035.0,7.0,5
2022,1,145246683.0,141549167,140998959,3697516.0,4247724.0,8.0,5
2022,1,145246683.0,145143131,138993947,103552.0,6252736.0,9.0,5
2022,1,145246683.0,143649040,140438215,1597643.0,4808468.0,10.0,5
2022,1,145246683.0,138582627,144209395,6664056.0,1037288.0,11.0,5
2022,1,145246683.0,142122023,141799426,3124660.0,3447257.0,12.0,5
2022,1,145246683.0,139398487,140706212,5848196.0,4540471.0,13.0,5
2022,1,145246683.0,143014167,139156555,2232516.0,6090128.0,14.0,5
2022,1,145246683.0,144973067,137893533,273616.0,7353150.0,5.0,6
2022,1,145246683.0,136001092,137179243,9245591.0,8067440.0,6.0,6
2022,1,145246683.0,136998208,139948104,8248475.0,5298579.0,7.0,6
2022,1,145246683.0,136878237,139678628,8368446.0,5568055.0,8.0,6
2022,1,145246683.0,140644573,142330188,4602110.0,2916495.0,9.0,6
