CO_ANO,CO_MES,nick,SG_UF_NCM,CO_PAIS,CO_URF,KG_LIQUIDO,VL_FOB
2004,11,MOP_k,SP,676,910751,2658000.0,798935.0
2004,11,MOP_k,ZN,23,417600,1500000.0,452262.0
2004,11,MOP_k,ZN,23,717600,5000000.0,1332402.0
2004,11,MOP_k,ZN,23,727600,5000000.0,1453072.0
2004,11,MOP_k,ZN,85,727600,6500000.0,1876843.0
2004,11,MOP_k,ZN,85,910700,2000000.0,586129.0
2004,11,MOP_k,ZN,149,417600,7589000.0,2051626.0
2004,11,MOP_k,ZN,149,910700,7333146.0,2210140.0
2004,11,MOP_k,ZN,383,327600,3580000.0,1021315.0
2004,11,MOP_k,ZN,383,417600,5752000.0,1677398.0
2004,11,MOP_k,ZN,383,440100,4000000.0,1257910.0
2004,11,MOP_k,ZN,383,727600,3500000.0,1006424.0
2004,11,MOP_k,ZN,383,910700,3511886.0,1023234.0
2004,11,NPK_k,RS,603,1010500,33622652.0,8911962.0
2004,11,NP_k,MG,676,817800,6700000.0,1991482.0
2004,11,NP_k,MT,603,910751,14301100.0,4711562.0
2004,11,NP_k,PR,676,910700,17358462.0,5189767.0
2004,11,NP_k,RS,999,1010500,4990873.0,1081541.0
2004,11,NP_k,SP,676,817800,18128800.0,5253363.0
2004,11,NP_k,SP,676,910700,10006266.0,2750723.0
2004,11,SAM_k,GO,249,817800,800000.0,144670.0
2004,11,SAM_k,GO,573,910700,2721204.0,624608.0
2004,11,SAM_k,GO,831,910700,5005570.0,1034802.0
2004,11,SAM_k,MG,249,727600,500000.0,88114.0
2004,11,SAM_k,MG,249,817800,6100958.0,1144010.0
2004,11,SAM_k,MG,573,910700,2519633.0,573232.0
2004,11,SAM_k,MG,676,817800,2000000.0,422346.0
2004,11,SAM_k,MG,831,727600,2000000.0,412290.0
2004,11,SAM_k,MT,249,817800,2700000.0,600837.0
2004,11,SAM_k,MT,573,910700,2821989.0,660256.0
2004,11,SAM_k,MT,603,910700,3432712.0,825398.0
2004,11,SAM_k,PR,85,910700,2000173.0,381811.0
2004,11,SAM_k,PR,573,910700,9019108.0,2071052.0
2004,11,SAM_k,PR,603,910700,2384218.0,559617.0
2004,11,SAM_k,PR,676,910700,2837143.0,563706.0
2004,11,SAM_k,PR,831,910700,500557.0,96987.0
2004,11,SAM_k,PR,999,910700,502153.0,108284.0
2004,11,SAM_k,RS,87,417600,3000000.0,569413.0
2004,11,SAM_k,RS,249,417600,1018878.0,166493.0
2004,11,SAM_k,RS,573,910700,604712.0,137425.0
2004,11,SAM_k,SP,85,910700,1000086.0,192082.0
2004,11,SAM_k,SP,249,817800,11102607.0,2269858.0
2004,11,SAM_k,SP,573,910700,503927.0,114521.0
2004,11,SAM_k,SP,676,817800,8000000.0,1698905.0
2004,11,SAM_k,ZN,85,910700,1000086.0,189799.0
2004,11,SAM_k,ZN,87,417600,10000000.0,1886981.0
2004,11,SAM_k,ZN,87,440100,3900000.0,767062.0
2004,11,SAM_k,ZN,249,417600,6778978.0,1069462.0
2004,11,SAM_k,ZN,249,727600,2100000.0,370081.0
2004,11,SAM_k,ZN,573,910700,2015706.0,458080.0
2004,11,SAM_k,ZN,831,727600,5000000.0,1030726.0
2004,11,UREIA_k,BA,676,817800,36297607.0,13016673.0
2004,11,UREIA_k,BA,831,517602,30322114.0,10954677.0
2004,11,UREIA_k,GO,676,817800,2199999.0,896825.0
2004,11,UREIA_k,GO,676,910700,2456874.0,923034.0
2004,11,UREIA_k,MG,85,817800,7727000.0,2798156.0
2004,11,UREIA_k,MG,676,817800,18699992.0,7623016.0
2004,11,UREIA_k,MG,676,910700,1010282.0,412469.0
2004,11,UREIA_k,MG,831,727600,11118700.0,3918181.0
2004,11,UREIA_k,MG,831,817800,13124887.0,4387526.0
2004,11,UREIA_k,MT,676,910700,6247379.0,2452684.0
2004,11,UREIA_k,PR,676,910700,14041469.0,5309118.0
2004,11,UREIA_k,PR,831,910700,950718.0,240378.0
2004,11,UREIA_k,PR,999,910700,1008260.0,391377.0
2004,11,UREIA_k,RS,676,1010500,17994903.0,6814273.0
2004,11,UREIA_k,RS,831,1010500,40587982.0,14120341.0
2004,11,UREIA_k,RS,999,1010500,7697092.0,2850933.0
2004,11,UREIA_k,SP,85,817800,2273000.0,825212.0
2004,11,UREIA_k,SP,676,817800,1099999.0,442458.0
2004,11,UREIA_k,SP,676,910700,802245.0,302812.0
2004,11,UREIA_k,SP,831,817800,5250000.0,1771531.0
2004,11,UREIA_k,ZN,676,910700,3030845.0,1232839.0
2004,11,UREIA_k,ZN,676,927601,1262000.0,448101.0
2004,11,UREIA_k,ZN,831,727600,3675000.0,1214289.0
2004,12,MAP_k,GO,249,727600,5250000.0,1925974.0
2004,12,MAP_k,GO,249,910700,1000000.0,370527.0
2004,12,MAP_k,GO,249,910751,12500000.0,4715161.0
2004,12,MAP_k,GO,676,727600,1050000.0,403885.0
2004,12,MAP_k,GO,676,910700,3530463.0,1364306.0
2004,12,MAP_k,GO,676,910751,3947776.0,1511107.0
2004,12,MAP_k,MG,249,727600,1050000.0,401252.0
2004,12,MAP_k,MG,249,910751,1005012.0,389700.0
2004,12,MAP_k,MG,676,727600,16625000.0,6458582.0
2004,12,MAP_k,MT,249,910751,17619219.0,6594919.0
2004,12,MAP_k,MT,676,910700,16129647.0,6259840.0
2004,12,MAP_k,MT,676,910751,8557064.0,3340734.0
2004,12,MAP_k,PR,249,910751,900000.0,335789.0
2004,12,MAP_k,PR,676,910700,3344960.0,1309769.0
2004,12,MAP_k,PR,676,910751,10386612.0,3952925.0
2004,12,MAP_k,SP,249,910700,3000000.0,1257499.0
2004,12,MAP_k,SP,676,910751,760117.0,416150.0
2004,12,MAP_k,ZN,249,727600,1050000.0,401252.0
2004,12,MAP_k,ZN,676,217602,5500000.0,2216607.0
2004,12,MAP_k,ZN,676,727600,5388673.0,2124476.0
2004,12,MAP_k,ZN,676,910700,2022611.0,793910.0
2004,12,MAP_k,ZN,676,910751,3372275.0,1286831.0
2004,12,MAP_k,ZN,676,927700,5148904.0,2034404.0
2004,12,MOP_k,BA,383,517602,5752670.0,1717714.0
2004,12,MOP_k,GO,23,727600,7000000.0,2094568.0
2004,12,MOP_k,GO,149,910700,2012075.0,590812.0
2004,12,MOP_k,GO,245,910700,3530462.0,968779.0
2004,12,MOP_k,GO,676,817800,6062000.0,1807876.0
2004,12,MOP_k,GO,676,910700,15515812.0,4675922.0
2004,12,MOP_k,MG,23,727600,30500000.0,9242707.0
2004,12,MOP_k,MG,23,817800,4500000.0,1306629.0
2004,12,MOP_k,MG,149,727600,17500000.0,5213431.0
2004,12,MOP_k,MG,149,817800,14275000.0,3544230.0
2004,12,MOP_k,MG,676,817800,6915000.0,1937598.0
2004,12,MOP_k,MG,999,727600,33238000.0,9832099.0
2004,12,MOP_k,MT,23,817800,9500000.0,2837139.0
2004,12,MOP_k,MT,149,817800,1751000.0,494630.0
2004,12,MOP_k,MT,149,910700,1509294.0,422994.0
2004,12,MOP_k,MT,149,910751,2800000.0,797896.0
2004,12,MOP_k,MT,245,910700,2017407.0,553587.0
2004,12,MOP_k,MT,383,910700,31343254.0,7511244.0
2004,12,MOP_k,MT,676,817800,6848100.0,1916953.0
2004,12,MOP_k,MT,676,910700,1561435.0,439888.0
2004,12,MOP_k,PR,85,910700,2018695.0,616041.0
2004,12,MOP_k,PR,149,910700,3900000.0,1263272.0
2004,12,MOP_k,PR,245,910700,15989086.0,4671633.0
2004,12,MOP_k,PR,383,910700,7468939.0,2128176.0
2004,12,MOP_k,PR,676,910700,12065561.0,3282257.0
2004,12,MOP_k,RS,23,1015400,15047250.0,4448941.0
2004,12,MOP_k,RS,85,1010500,1980280.0,523422.0
2004,12,MOP_k,RS,149,1010500,9338459.0,3026269.0
2004,12,MOP_k,RS,149,1015400,10654216.0,3372347.0
2004,12,MOP_k,RS,383,1010500,1832951.0,536099.0
2004,12,MOP_k,SP,23,817800,18000069.0,5236716.0
2004,12,MOP_k,SP,85,817800,5200000.0,1616055.0
2004,12,MOP_k,SP,149,817800,45728000.0,12006730.0
2004,12,MOP_k,SP,676,817800,29581510.0,8370270.0
2004,12,MOP_k,SP,676,910700,3540141.0,1087950.0
2004,12,MOP_k,ZN,23,727600,6000000.0,1823364.0
2004,12,MOP_k,ZN,149,727600,2500000.0,741910.0
2004,12,MOP_k,ZN,149,910700,2494973.0,763893.0
2004,12,MOP_k,ZN,383,217602,3800000.0,977852.0
2004,12,MOP_k,ZN,383,327600,6238000.0,1890696.0
2004,12,MOP_k,ZN,383,927700,6717000.0,1961391.0
2004,12,MOP_k,ZN,999,727600,2000000.0,593949.0
2004,12,NPK_k,RS,999,1011200,2013500.0,1107197.0
2004,12,NP_k,SP,676,817800,14617300.0,4266897.0
2004,12,NP_k,ZN,676,927700,5565000.0,1831241.0
2004,12,SAM_k,GO,603,910700,1003345.0,228979.0
2004,12,SAM_k,GO,676,817800,2000000.0,458941.0
2004,12,SAM_k,MG,87,727600,13500000.0,2525724.0
2004,12,SAM_k,MG,249,727600,5000000.0,890222.0
2004,12,SAM_k,MG,249,817800,7960000.0,1372622.0
2004,12,SAM_k,MG,603,817800,1300000.0,288233.0
2004,12,SAM_k,MG,999,817800,1015000.0,217577.0
2004,12,SAM_k,MT,249,817800,2100000.0,464550.0
2004,12,SAM_k,MT,249,910700,603898.0,131837.0
2004,12,SAM_k,MT,603,817800,8964000.0,2155973.0
2004,12,SAM_k,PR,249,910700,6441575.0,1450925.0
2004,12,SAM_k,PR,603,910700,12999264.0,3078349.0
2004,12,SAM_k,PR,831,910700,5700000.0,1194205.0
2004,12,SAM_k,RS,87,417600,1000000.0,188440.0
2004,12,SAM_k,RS,249,910700,402598.0,87890.0
2004,12,SAM_k,SP,249,817800,10927792.0,1870973.0
2004,12,SAM_k,SP,603,817800,6410000.0,1461292.0
2004,12,SAM_k,SP,603,910700,1002924.0,218909.0
2004,12,SAM_k,SP,676,817800,7616300.0,1629140.0
2004,12,SAM_k,ZN,87,417600,3000000.0,565320.0
2004,12,SAM_k,ZN,87,727600,4000000.0,744116.0
2004,12,SAM_k,ZN,249,440100,3000000.0,474673.0
2004,12,SAM_k,ZN,249,727600,1000000.0,178044.0
2004,12,UREIA_k,BA,85,517602,28608591.0,11061523.0
2004,12,UREIA_k,BA,831,817800,33004479.0,12826387.0
2004,12,UREIA_k,GO,676,817800,1050000.0,377262.0
2004,12,UREIA_k,GO,831,727600,3300000.0,1218885.0
2004,12,UREIA_k,GO,831,910700,950718.0,243401.0
2004,12,UREIA_k,MG,676,817800,5200000.0,1868349.0
2004,12,UREIA_k,MG,831,727600,14500000.0,4982172.0
2004,12,UREIA_k,MT,160,910700,5262457.0,1698698.0
2004,12,UREIA_k,MT,999,817800,17744770.0,6735367.0
2004,12,UREIA_k,PR,676,910700,3566505.0,1354544.0
2004,12,UREIA_k,PR,831,910700,2300000.0,617567.0
2004,12,UREIA_k,PR,999,817800,2008950.0,807496.0
2004,12,UREIA_k,RS,85,1010500,15726596.0,6761872.0
2004,12,UREIA_k,RS,999,1010200,3073910.0,1261245.0
2004,12,UREIA_k,RS,999,1010500,48230228.0,19303097.0
2004,12,UREIA_k,SP,676,817800,15862541.0,5686579.0
2004,12,UREIA_k,SP,999,817800,2200217.0,757512.0
2004,12,UREIA_k,ZN,676,910700,2005611.0,772113.0
2004,12,UREIA_k,ZN,676,927700,10000000.0,3612534.0
2004,12,UREIA_k,ZN,831,727600,5000000.0,1821727.0
2005,1,MAP_k,BA,676,517602,4502715.0,1899656.0
2005,1,MAP_k,MT,249,910751,1980000.0,727863.0
2005,1,MAP_k,MT,676,910700,2017320.0,819453.0
2005,1,MAP_k,PR,249,910700,2755915.0,1078430.0
2005,1,MAP_k,PR,676,910700,5533017.0,2279563.0
2005,1,MAP_k,PR,676,910751,1509744.0,576008.0
2005,1,MAP_k,RS,249,1010500,5187759.0,1886183.0
2005,1,MAP_k,RS,474,440100,1147040.0,467855.0
2005,1,MAP_k,RS,474,1010500,15208359.0,5875496.0
2005,1,MAP_k,SP,676,817800,279720.0,322845.0
2005,1,MAP_k,SP,676,910700,5442997.0,2223710.0
2005,1,MAP_k,ZN,249,910700,554635.0,217036.0
2005,1,MAP_k,ZN,474,440100,6394134.0,2659250.0
2005,1,MAP_k,ZN,676,910700,8486079.0,3415988.0
2005,1,MOP_k,BA,383,517602,2883566.0,820758.0
2005,1,MOP_k,GO,23,727600,5000000.0,1533666.0
2005,1,MOP_k,GO,23,817800,2000000.0,610966.0
2005,1,MOP_k,GO,23,910700,2003812.0,581315.0
2005,1,MOP_k,GO,149,817800,6000000.0,1691200.0
2005,1,MOP_k,GO,676,727600,4000000.0,1123533.0
2005,1,MOP_k,MG,23,727600,23500000.0,7192766.0
2005,1,MOP_k,MG,23,817800,11500000.0,3485658.0
2005,1,MOP_k,MG,149,817800,23222000.0,6558998.0
2005,1,MOP_k,MG,383,727600,17015000.0,5047588.0
2005,1,MOP_k,MG,383,910700,1316000.0,384470.0
2005,1,MOP_k,MG,676,727600,9040000.0,2546500.0
2005,1,MOP_k,MT,149,817800,2000000.0,570000.0
2005,1,MOP_k,MT,245,910700,3026110.0,945023.0
2005,1,MOP_k,MT,676,910700,17692507.0,4977020.0
2005,1,MOP_k,PR,23,910700,1402668.0,460215.0
2005,1,MOP_k,PR,85,910700,3532717.0,1120500.0
2005,1,MOP_k,PR,383,910700,8681000.0,2527116.0
2005,1,MOP_k,PR,676,910700,24351155.0,6905993.0
2005,1,MOP_k,PR,999,910700,22388787.0,6577065.0
2005,1,MOP_k,RS,23,1010500,6983936.0,2142206.0
2005,1,MOP_k,RS,85,1010500,25376377.0,7867706.0
2005,1,MOP_k,RS,149,417600,3776000.0,999066.0
2005,1,MOP_k,RS,149,1010500,5999902.0,1649973.0
2005,1,MOP_k,RS,676,1010500,10653632.0,2958746.0
2005,1,MOP_k,SP,23,817800,23900406.0,7259260.0
2005,1,MOP_k,SP,23,910700,8015248.0,2504515.0
2005,1,MOP_k,SP,149,817800,22254000.0,6271195.0
2005,1,MOP_k,SP,383,910700,6984000.0,2068850.0
2005,1,MOP_k,SP,676,817800,12540000.0,3609011.0
2005,1,MOP_k,ZN,23,440100,2000000.0,650131.0
2005,1,MOP_k,ZN,23,717600,7030690.0,1863133.0
2005,1,MOP_k,ZN,23,727600,9500000.0,2903833.0
2005,1,MOP_k,ZN,85,440100,2225000.0,718148.0
2005,1,MOP_k,ZN,149,417600,17095000.0,4534568.0
2005,1,MOP_k,ZN,383,217602,10839000.0,3125990.0
2005,1,MOP_k,ZN,383,327600,9316000.0,2775670.0
2005,1,MOP_k,ZN,383,727600,1809000.0,540603.0
2005,1,MOP_k,ZN,383,910700,6600000.0,1941376.0
2005,1,MOP_k,ZN,676,727600,2000000.0,561766.0
2005,1,MOP_k,ZN,999,910700,1500811.0,434298.0
2005,1,NP_k,PR,676,910700,12687130.0,3974920.0
2005,1,NP_k,PR,999,910700,5720000.0,1604960.0
2005,1,NP_k,ZN,676,910700,5739416.0,1775715.0
2005,1,SAM_k,GO,87,727600,7500000.0,1433125.0
2005,1,SAM_k,GO,87,910700,1001906.0,198513.0
2005,1,SAM_k,GO,249,910700,502879.0,109285.0
2005,1,SAM_k,GO,573,817800,1000000.0,228950.0
2005,1,SAM_k,GO,603,817800,4700000.0,1112333.0
2005,1,SAM_k,GO,603,910700,2109039.0,441161.0
2005,1,SAM_k,GO,676,910700,1000527.0,196043.0
2005,1,SAM_k,MG,87,727600,12000000.0,2293683.0
2005,1,SAM_k,MG,87,817800,1000000.0,193750.0
2005,1,SAM_k,MG,87,910700,500953.0,99288.0
2005,1,SAM_k,MG,249,910700,1519463.0,288395.0
2005,1,SAM_k,MG,573,817800,4300000.0,838750.0
2005,1,SAM_k,MG,603,817800,2500000.0,592600.0
2005,1,SAM_k,MG,676,727600,5729162.0,1125171.0
2005,1,SAM_k,MT,85,910700,21833094.0,4680400.0
2005,1,SAM_k,MT,249,910700,2012992.0,445785.0
2005,1,SAM_k,MT,573,817800,9200561.0,2101728.0
2005,1,SAM_k,MT,603,910700,8442264.0,1910621.0
2005,1,SAM_k,MT,676,910700,3200000.0,668500.0
2005,1,SAM_k,MT,831,910700,2000000.0,408753.0
2005,1,SAM_k,PR,87,910700,2404575.0,476348.0
2005,1,SAM_k,PR,249,910700,8047166.0,1713598.0
2005,1,SAM_k,PR,676,910700,11531073.0,2326816.0
2005,1,SAM_k,PR,831,910700,4500000.0,962443.0
2005,1,SAM_k,RS,87,417600,1000000.0,193750.0
2005,1,SAM_k,SP,87,817800,2000000.0,384816.0
2005,1,SAM_k,SP,249,910700,1005757.0,218570.0
2005,1,SAM_k,SP,573,817800,11005200.0,2083350.0
2005,1,SAM_k,SP,603,817800,16300000.0,3563566.0
2005,1,SAM_k,SP,831,910700,800000.0,171501.0
2005,1,SAM_k,ZN,87,417600,11500000.0,2210208.0
2005,1,SAM_k,ZN,87,440100,15587980.0,3177958.0
2005,1,SAM_k,ZN,249,440100,7165189.0,1130458.0
2005,1,SAM_k,ZN,676,727600,1000000.0,195000.0
2005,1,UREIA_k,GO,831,727600,5700000.0,1970870.0
2005,1,UREIA_k,GO,999,817800,2100000.0,761145.0
2005,1,UREIA_k,MG,676,727600,12651850.0,4786616.0
2005,1,UREIA_k,MG,831,727600,19000000.0,6569566.0
2005,1,UREIA_k,MG,831,817800,20443384.0,7038376.0
2005,1,UREIA_k,MG,999,817800,3150000.0,1141718.0
2005,1,UREIA_k,MT,999,910700,1008260.0,389203.0
2005,1,UREIA_k,PR,676,910700,3016554.0,1162230.0
2005,1,UREIA_k,RS,85,1010500,16356188.0,6967821.0
2005,1,UREIA_k,RS,999,1010200,1780090.0,655526.0
2005,1,UREIA_k,RS,999,1010500,49496275.0,19131745.0
2005,1,UREIA_k,SP,676,910700,1303648.0,488140.0
2005,1,UREIA_k,SP,831,817800,15350000.0,5278125.0
2005,1,UREIA_k,SP,999,817800,5012000.0,1816600.0
2005,1,UREIA_k,ZN,676,727600,4500000.0,1702500.0
2005,1,UREIA_k,ZN,831,327600,11000000.0,4245018.0
2005,1,UREIA_k,ZN,831,727600,3714676.0,1284411.0
2005,1,UREIA_k,ZN,831,927601,16674999.0,6251005.0
2005,2,MAP_k,BA,249,517602,5651997.0,2194469.0
2005,2,MAP_k,GO,676,910700,8686817.0,3674285.0
2005,2,MAP_k,MT,249,910700,2102502.0,820399.0
2005,2,MAP_k,MT,676,910700,6000139.0,2438817.0
2005,2,MAP_k,PR,474,927700,1000000.0,401398.0
2005,2,MAP_k,PR,676,910700,11308789.0,4579911.0
2005,2,MAP_k,PR,676,910751,1484241.0,564732.0
2005,2,MAP_k,RS,676,1015400,7569440.0,3059647.0
2005,2,MAP_k,SP,676,910700,3890630.0,1568408.0
2005,2,MAP_k,ZN,249,327600,4500000.0,1735796.0
2005,2,MAP_k,ZN,474,327600,6000000.0,2500062.0
2005,2,MAP_k,ZN,676,910700,3014396.0,1229038.0
2005,2,MOP_k,GO,85,910700,15200399.0,4096196.0
2005,2,MOP_k,GO,149,910700,2620429.0,819392.0
2005,2,MOP_k,GO,383,910700,2700000.0,805677.0
2005,2,MOP_k,GO,676,727600,5200000.0,1493019.0
2005,2,MOP_k,GO,676,910700,7723895.0,2493799.0
2005,2,MOP_k,MG,149,817800,12750000.0,3601329.0
2005,2,MOP_k,MG,676,727600,8305500.0,2384667.0
2005,2,MOP_k,MT,23,910700,5000342.0,1529496.0
2005,2,MOP_k,MT,149,817800,7000000.0,1973916.0
2005,2,MOP_k,MT,149,910700,2124495.0,659032.0
2005,2,MOP_k,MT,149,910751,19708461.0,6045580.0
2005,2,MOP_k,PR,23,910700,7350503.0,2297183.0
2005,2,MOP_k,PR,85,910700,4138431.0,1276327.0
2005,2,MOP_k,PR,149,910700,19392313.0,6036872.0
2005,2,MOP_k,PR,383,910700,2008176.0,606245.0
2005,2,MOP_k,RS,85,1010500,34384290.0,10038767.0
2005,2,MOP_k,RS,149,1010500,8779990.0,2788643.0
2005,2,MOP_k,SP,23,817800,11500822.0,3563468.0
2005,2,MOP_k,SP,149,817800,13336000.0,3768618.0
2005,2,MOP_k,SP,676,817800,5526400.0,1586092.0
2005,2,MOP_k,ZN,23,440100,6512569.0,2104972.0
2005,2,MOP_k,ZN,85,440100,5775000.0,1953543.0
2005,2,MOP_k,ZN,149,910700,5419129.0,1694536.0
2005,2,NP_k,SP,676,817800,11719700.0,4061737.0
2005,2,SAM_k,GO,85,910700,3150000.0,635835.0
2005,2,SAM_k,GO,249,910700,2521793.0,546513.0
2005,2,SAM_k,GO,573,910700,511680.0,115351.0
2005,2,SAM_k,GO,603,910700,3012913.0,711068.0
2005,2,SAM_k,GO,999,910700,1050000.0,215413.0
2005,2,SAM_k,MG,85,727600,9883210.0,1691755.0
2005,2,SAM_k,MG,85,910700,420000.0,92645.0
2005,2,SAM_k,MG,87,727600,6000000.0,1136775.0
2005,2,SAM_k,MG,249,910700,2514394.0,554689.0
2005,2,SAM_k,MG,573,910700,511680.0,115351.0
2005,2,SAM_k,MG,676,817800,5011530.0,942231.0
2005,2,SAM_k,MT,249,910700,5517765.0,1194122.0
2005,2,SAM_k,MT,603,910700,4534165.0,979944.0
2005,2,SAM_k,PR,249,910700,19616794.0,4038192.0
2005,2,SAM_k,PR,573,910700,6651842.0,1538966.0
2005,2,SAM_k,PR,999,910700,2386082.0,481158.0
2005,2,SAM_k,RS,603,1010500,6923752.0,1292888.0
2005,2,SAM_k,RS,676,1010500,3678585.0,773715.0
2005,2,SAM_k,SP,87,817800,1000000.0,187645.0
2005,2,SAM_k,SP,573,910700,1535040.0,346052.0
2005,2,SAM_k,SP,676,817800,9260000.0,1767718.0
2005,2,SAM_k,ZN,85,727600,7686940.0,1315808.0
2005,2,SAM_k,ZN,87,327600,7000000.0,1366073.0
2005,2,SAM_k,ZN,87,440100,4000000.0,820258.0
2005,2,SAM_k,ZN,87,727600,7000000.0,1320498.0
2005,2,SAM_k,ZN,249,440100,2900000.0,438796.0
2005,2,SAM_k,ZN,249,910700,1804108.0,393468.0
2005,2,SAM_k,ZN,573,910700,511680.0,115351.0
2005,2,UREIA_k,BA,676,517602,31605070.0,9770431.0
2005,2,UREIA_k,GO,85,910700,1500000.0,574274.0
2005,2,UREIA_k,GO,676,910700,2262415.0,921024.0
2005,2,UREIA_k,GO,999,817800,1100000.0,415653.0
2005,2,UREIA_k,GO,999,910700,1050000.0,401970.0
2005,2,UREIA_k,MG,85,727600,5496616.0,1733049.0
2005,2,UREIA_k,MG,831,910700,4022205.0,1408163.0
2005,2,UREIA_k,MG,999,817800,5500000.0,2078268.0
2005,2,UREIA_k,MT,831,910700,19941327.0,7324756.0
2005,2,UREIA_k,MT,999,817800,5500000.0,2078268.0
2005,2,UREIA_k,MT,999,910700,4160000.0,1496112.0
2005,2,UREIA_k,PR,85,910700,3125000.0,1137837.0
2005,2,UREIA_k,PR,676,910700,4721681.0,1817906.0
2005,2,UREIA_k,PR,831,910700,2759159.0,1047799.0
2005,2,UREIA_k,PR,999,910700,4819150.0,1829021.0
2005,2,UREIA_k,RS,999,1010200,1754863.0,658583.0
2005,2,UREIA_k,RS,999,1010500,6054443.0,2146452.0
2005,2,UREIA_k,SP,676,910700,1005518.0,382256.0
2005,2,UREIA_k,SP,831,910700,3524000.0,1321557.0
2005,2,UREIA_k,SP,999,817800,2197380.0,830316.0
2005,2,UREIA_k,SP,999,910700,2100000.0,803938.0
2005,2,UREIA_k,ZN,85,727600,5496618.0,1742880.0
2005,2,UREIA_k,ZN,831,910700,1800000.0,679008.0
2005,2,UREIA_k,ZN,999,1010500,2200000.0,835622.0
2005,3,MAP_k,MG,676,727600,1575000.0,641660.0
2005,3,MAP_k,MT,249,910700,8026998.0,3372740.0
2005,3,MAP_k,MT,249,910751,3000000.0,1153803.0
2005,3,MAP_k,MT,676,910700,1631597.0,687591.0
2005,3,MAP_k,PR,676,910700,3077638.0,1227033.0
2005,3,MAP_k,RS,474,1010500,15567939.0,6494963.0
2005,3,MAP_k,SP,676,910700,3077638.0,1240004.0
2005,3,MAP_k,ZN,676,727600,2625000.0,1069433.0
2005,3,MAP_k,ZN,676,910700,4941655.0,1951848.0
2005,3,MOP_k,GO,383,910700,2018434.0,593825.0
2005,3,MOP_k,GO,676,910700,2381158.0,758865.0
2005,3,MOP_k,MG,149,817800,8221000.0,2375690.0
2005,3,MOP_k,MT,85,910700,8081905.0,2400474.0
2005,3,MOP_k,MT,149,817800,12900000.0,3735298.0
2005,3,MOP_k,MT,149,910700,20233270.0,6253576.0
2005,3,MOP_k,MT,149,910751,3556812.0,973092.0
2005,3,MOP_k,MT,383,910700,12595294.0,3657969.0
2005,3,MOP_k,MT,676,910700,4966165.0,1486828.0
2005,3,MOP_k,MT,999,910700,1500811.0,444336.0
2005,3,MOP_k,PR,23,910700,2350161.0,765568.0
2005,3,MOP_k,PR,85,910700,4044515.0,1178602.0
2005,3,MOP_k,PR,149,910700,3011988.0,964190.0
2005,3,MOP_k,PR,383,910700,33785692.0,10220610.0
2005,3,MOP_k,SP,23,817800,8000401.0,2347992.0
2005,3,MOP_k,SP,23,910700,3500240.0,1116953.0
2005,3,MOP_k,SP,149,817800,27591000.0,7990415.0
2005,3,MOP_k,SP,383,910700,7583850.0,2231746.0
2005,3,MOP_k,ZN,23,717600,7107380.0,1873049.0
2005,3,MOP_k,ZN,85,910700,4085012.0,1212480.0
2005,3,MOP_k,ZN,149,327600,7000000.0,2166810.0
2005,3,MOP_k,ZN,149,417600,6000000.0,1723756.0
2005,3,MOP_k,ZN,383,217602,4000000.0,1152729.0
2005,3,MOP_k,ZN,383,910700,7237670.0,2136743.0
2005,3,NP_k,PR,85,910700,10049536.0,3175523.0
2005,3,NP_k,SP,676,817800,12825000.0,4413195.0
2005,3,SAM_k,GO,249,817800,1025000.0,208985.0
2005,3,SAM_k,GO,603,910700,1251687.0,303941.0
2005,3,SAM_k,MG,249,817800,2575000.0,495745.0
2005,3,SAM_k,MG,603,910700,2553441.0,645749.0
2005,3,SAM_k,MT,249,817800,1025000.0,208985.0
2005,3,SAM_k,MT,603,910700,4030432.0,871024.0
2005,3,SAM_k,PR,603,910700,5031782.0,1092067.0
2005,3,SAM_k,RS,87,415100,2000000.0,376243.0
2005,3,SAM_k,RS,249,415100,2455000.0,319828.0
2005,3,SAM_k,RS,249,1010500,2841878.0,602917.0
2005,3,SAM_k,RS,676,1010500,1554985.0,331082.0
2005,3,SAM_k,SP,249,817800,16680394.0,2853691.0
2005,3,SAM_k,SP,603,910700,3234359.0,788239.0
2005,3,SAM_k,ZN,87,417600,21000000.0,4006242.0
2005,3,SAM_k,ZN,249,417600,3929844.0,486888.0
2005,3,SAM_k,ZN,249,440100,18982344.0,3136161.0
2005,3,UREIA_k,GO,999,910700,2093788.0,673740.0
2005,3,UREIA_k,MG,999,817800,8250000.0,2916535.0
2005,3,UREIA_k,MG,999,910700,2200000.0,791327.0
2005,3,UREIA_k,MT,999,910700,5890952.0,1938349.0
2005,3,UREIA_k,PR,676,910700,3939249.0,1467053.0
2005,3,UREIA_k,PR,831,910700,935896.0,339159.0
2005,3,UREIA_k,PR,999,910700,11152304.0,4058159.0
2005,3,UREIA_k,RS,999,1010200,4323057.0,1551067.0
2005,3,UREIA_k,SP,999,817800,12640000.0,4506334.0
2005,3,UREIA_k,SP,999,910700,1100000.0,395663.0
2005,3,UREIA_k,ZN,831,910700,4424424.0,1578653.0
2005,3,UREIA_k,ZN,999,910700,2200000.0,791326.0
2005,4,MAP_k,BA,249,517602,3150994.0,1230950.0
2005,4,MAP_k,GO,249,910751,5000000.0,2085723.0
2005,4,MAP_k,GO,676,910700,1575829.0,647352.0
